[rosmaster.main][INFO] 2016-12-02 02:20:54,641: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2016-12-02 02:20:54,641: Starting ROS Master Node
[rosmaster.master][INFO] 2016-12-02 02:21:06,391: +PUB [/multisense/image_points2_color] /multisense_points2_color_relay http://MysticLakeLinux:41836/
[rosmaster.master][INFO] 2016-12-02 02:21:06,392: +PUB [/multisense/image_points2] /multisense_points2_relay http://MysticLakeLinux:44554/
[rosmaster.master][INFO] 2016-12-02 02:21:06,392: -SUB [/multisense/camera/points2] /multisense_points2_color_relay http://MysticLakeLinux:41836/
[rosmaster.master][INFO] 2016-12-02 02:21:06,393: -SUB [/multisense/camera/points2] /multisense_points2_relay http://MysticLakeLinux:44554/
[rosmaster.master][INFO] 2016-12-02 02:21:07,445: -SUB [/multisense/camera/left/image_rect_color] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:21:07,445: -SUB [/multisense/camera/disparity] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:21:07,446: -SUB [/multisense/camera/left/image_rect] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:21:07,446: -SUB [/multisense/camera/right/image_rect] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:21:07,447: -SUB [/multisense/camera/left/image_mono] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:21:07,447: -SUB [/multisense/camera/left/image_color] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:21:07,448: -SUB [/multisense/camera/right/image_mono] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:21:07,448: -SUB [/multisense/camera/left/image_raw] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:21:07,449: -SUB [/multisense/camera/right/camera_info] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:21:07,449: -SUB [/multisense/camera/left/camera_info] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:21:07,449: -SUB [/multisense/camera/right/image_raw] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:21:54,958: +SERVICE [/rostopic_16960_1480666914835/get_loggers] /rostopic_16960_1480666914835 http://MysticLakeLinux:44630/
[rosmaster.master][INFO] 2016-12-02 02:21:54,959: +SERVICE [/rostopic_16960_1480666914835/set_logger_level] /rostopic_16960_1480666914835 http://MysticLakeLinux:44630/
[rosmaster.master][INFO] 2016-12-02 02:21:54,960: +PUB [/valkyrie/harness/velocity] /rostopic_16960_1480666914835 http://MysticLakeLinux:44630/
[rosmaster.master][INFO] 2016-12-02 02:21:55,027: publisherUpdate[/valkyrie/harness/velocity] -> http://MysticLakeLinux:45519/
[rosmaster.master][INFO] 2016-12-02 02:21:57,964: -PUB [/valkyrie/harness/velocity] /rostopic_16960_1480666914835 http://MysticLakeLinux:44630/
[rosmaster.master][INFO] 2016-12-02 02:21:57,965: -SERVICE [/rostopic_16960_1480666914835/get_loggers] /rostopic_16960_1480666914835 rosrpc://MysticLakeLinux:33369
[rosmaster.master][INFO] 2016-12-02 02:21:57,965: -SERVICE [/rostopic_16960_1480666914835/set_logger_level] /rostopic_16960_1480666914835 rosrpc://MysticLakeLinux:33369
[rosmaster.master][INFO] 2016-12-02 02:21:58,032: publisherUpdate[/valkyrie/harness/velocity] -> http://MysticLakeLinux:45519/
[rosmaster.master][INFO] 2016-12-02 02:22:18,283: +SERVICE [/rostopic_16989_1480666938161/get_loggers] /rostopic_16989_1480666938161 http://MysticLakeLinux:37993/
[rosmaster.master][INFO] 2016-12-02 02:22:18,284: +SERVICE [/rostopic_16989_1480666938161/set_logger_level] /rostopic_16989_1480666938161 http://MysticLakeLinux:37993/
[rosmaster.master][INFO] 2016-12-02 02:22:18,285: +PUB [/ihmc_ros/valkyrie/control/low_level_control_mode] /rostopic_16989_1480666938161 http://MysticLakeLinux:37993/
[rosmaster.master][INFO] 2016-12-02 02:22:18,356: publisherUpdate[/ihmc_ros/valkyrie/control/low_level_control_mode] -> http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:22:21,289: -PUB [/ihmc_ros/valkyrie/control/low_level_control_mode] /rostopic_16989_1480666938161 http://MysticLakeLinux:37993/
[rosmaster.master][INFO] 2016-12-02 02:22:21,290: -SERVICE [/rostopic_16989_1480666938161/get_loggers] /rostopic_16989_1480666938161 rosrpc://MysticLakeLinux:33162
[rosmaster.master][INFO] 2016-12-02 02:22:21,290: -SERVICE [/rostopic_16989_1480666938161/set_logger_level] /rostopic_16989_1480666938161 rosrpc://MysticLakeLinux:33162
[rosmaster.master][INFO] 2016-12-02 02:22:21,360: publisherUpdate[/ihmc_ros/valkyrie/control/low_level_control_mode] -> http://127.0.0.1:46759/
[rosmaster.master][INFO] 2016-12-02 02:22:26,610: +SERVICE [/rostopic_17025_1480666946486/get_loggers] /rostopic_17025_1480666946486 http://MysticLakeLinux:46458/
[rosmaster.master][INFO] 2016-12-02 02:22:26,611: +SERVICE [/rostopic_17025_1480666946486/set_logger_level] /rostopic_17025_1480666946486 http://MysticLakeLinux:46458/
[rosmaster.master][INFO] 2016-12-02 02:22:26,612: +PUB [/valkyrie/harness/detach] /rostopic_17025_1480666946486 http://MysticLakeLinux:46458/
[rosmaster.master][INFO] 2016-12-02 02:22:26,669: publisherUpdate[/valkyrie/harness/detach] -> http://MysticLakeLinux:45519/
[rosmaster.master][INFO] 2016-12-02 02:22:29,617: -PUB [/valkyrie/harness/detach] /rostopic_17025_1480666946486 http://MysticLakeLinux:46458/
[rosmaster.master][INFO] 2016-12-02 02:22:29,617: -SERVICE [/rostopic_17025_1480666946486/set_logger_level] /rostopic_17025_1480666946486 rosrpc://MysticLakeLinux:41488
[rosmaster.master][INFO] 2016-12-02 02:22:29,617: -SERVICE [/rostopic_17025_1480666946486/get_loggers] /rostopic_17025_1480666946486 rosrpc://MysticLakeLinux:41488
[rosmaster.master][INFO] 2016-12-02 02:22:29,672: publisherUpdate[/valkyrie/harness/detach] -> http://MysticLakeLinux:45519/
[rosmaster.master][INFO] 2016-12-02 02:25:50,863: +SERVICE [/rostopic_17068_1480667150599/get_loggers] /rostopic_17068_1480667150599 http://MysticLakeLinux:42704/
[rosmaster.master][INFO] 2016-12-02 02:25:50,863: +SERVICE [/rostopic_17068_1480667150599/set_logger_level] /rostopic_17068_1480667150599 http://MysticLakeLinux:42704/
[rosmaster.master][INFO] 2016-12-02 02:25:50,864: +PUB [/multisense/set_spindle_speed] /rostopic_17068_1480667150599 http://MysticLakeLinux:42704/
[rosmaster.master][INFO] 2016-12-02 02:25:50,895: publisherUpdate[/multisense/set_spindle_speed] -> http://MysticLakeLinux:45519/
[rosmaster.master][INFO] 2016-12-02 02:25:53,869: -PUB [/multisense/set_spindle_speed] /rostopic_17068_1480667150599 http://MysticLakeLinux:42704/
[rosmaster.master][INFO] 2016-12-02 02:25:53,869: -SERVICE [/rostopic_17068_1480667150599/set_logger_level] /rostopic_17068_1480667150599 rosrpc://MysticLakeLinux:42685
[rosmaster.master][INFO] 2016-12-02 02:25:53,869: -SERVICE [/rostopic_17068_1480667150599/get_loggers] /rostopic_17068_1480667150599 rosrpc://MysticLakeLinux:42685
[rosmaster.master][INFO] 2016-12-02 02:25:53,899: publisherUpdate[/multisense/set_spindle_speed] -> http://MysticLakeLinux:45519/
[rosmaster.master][INFO] 2016-12-02 02:26:27,682: +PUB [/rosout] /rviz_1480667187679578664 http://MysticLakeLinux:43843/
[rosmaster.master][INFO] 2016-12-02 02:26:27,682: +SERVICE [/rviz_1480667187679578664/get_loggers] /rviz_1480667187679578664 http://MysticLakeLinux:43843/
[rosmaster.master][INFO] 2016-12-02 02:26:27,683: +SERVICE [/rviz_1480667187679578664/set_logger_level] /rviz_1480667187679578664 http://MysticLakeLinux:43843/
[rosmaster.master][INFO] 2016-12-02 02:26:27,686: +SUB [/clock] /rviz_1480667187679578664 http://MysticLakeLinux:43843/
[rosmaster.master][INFO] 2016-12-02 02:26:27,737: publisherUpdate[/rosout] -> http://MysticLakeLinux:43668/
[rosmaster.master][INFO] 2016-12-02 02:26:27,890: +SUB [/tf] /rviz_1480667187679578664 http://MysticLakeLinux:43843/
[rosmaster.master][INFO] 2016-12-02 02:26:27,895: +SUB [/tf_static] /rviz_1480667187679578664 http://MysticLakeLinux:43843/
[rosmaster.master][INFO] 2016-12-02 02:26:28,085: +PUB [/initialpose] /rviz_1480667187679578664 http://MysticLakeLinux:43843/
[rosmaster.master][INFO] 2016-12-02 02:26:28,093: +PUB [/goal] /rviz_1480667187679578664 http://MysticLakeLinux:43843/
[rosmaster.master][INFO] 2016-12-02 02:26:28,997: +SUB [/multisense/camera/points2] /rviz_1480667187679578664 http://MysticLakeLinux:43843/
[rosmaster.master][INFO] 2016-12-02 02:26:28,999: -PUB [/goal] /rviz_1480667187679578664 http://MysticLakeLinux:43843/
[rosmaster.master][INFO] 2016-12-02 02:26:28,999: -PUB [/initialpose] /rviz_1480667187679578664 http://MysticLakeLinux:43843/
[rosmaster.master][INFO] 2016-12-02 02:26:29,003: +PUB [/initialpose] /rviz_1480667187679578664 http://MysticLakeLinux:43843/
[rosmaster.master][INFO] 2016-12-02 02:26:29,004: +PUB [/goal] /rviz_1480667187679578664 http://MysticLakeLinux:43843/
[rosmaster.master][INFO] 2016-12-02 02:26:29,004: +PUB [/move_base_simple/goal] /rviz_1480667187679578664 http://MysticLakeLinux:43843/
[rosmaster.master][INFO] 2016-12-02 02:26:29,005: -PUB [/goal] /rviz_1480667187679578664 http://MysticLakeLinux:43843/
[rosmaster.master][INFO] 2016-12-02 02:26:29,005: +PUB [/clicked_point] /rviz_1480667187679578664 http://MysticLakeLinux:43843/
[rosmaster.master][INFO] 2016-12-02 02:27:00,119: +PUB [/rosout] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:27:00,120: +SERVICE [/rviz_1480667220117203004/get_loggers] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:27:00,121: +SERVICE [/rviz_1480667220117203004/set_logger_level] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:27:00,124: +SUB [/clock] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:27:00,176: publisherUpdate[/rosout] -> http://MysticLakeLinux:43668/
[rosmaster.master][INFO] 2016-12-02 02:27:00,283: +SUB [/tf] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:27:00,286: +SUB [/tf_static] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:27:00,362: +PUB [/initialpose] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:27:00,363: +PUB [/goal] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:27:01,098: +SUB [/multisense/camera/points2] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:27:01,099: -PUB [/goal] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:27:01,100: -PUB [/initialpose] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:27:01,103: +PUB [/initialpose] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:27:01,104: +PUB [/goal] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:27:01,105: +PUB [/move_base_simple/goal] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:27:01,106: -PUB [/goal] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:27:01,106: +PUB [/clicked_point] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:27:01,132: +SERVICE [/rviz_1480667220117203004/reload_shaders] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:27:01,284: +SUB [/multisense/camera/left/image_rect_color] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:01,287: +SUB [/multisense/camera/left/camera_info] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:01,289: +SUB [/multisense/camera/left/image_color] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:01,294: +SUB [/multisense/camera/right/camera_info] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:01,297: +SUB [/multisense/camera/disparity] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:01,300: +SUB [/multisense/camera/left/image_raw] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:01,302: +SUB [/multisense/camera/left/image_rect] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:01,307: +SUB [/multisense/camera/left/image_mono] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:01,310: +SUB [/multisense/camera/right/image_rect] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:01,317: +SUB [/multisense/camera/right/image_mono] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:01,322: +SUB [/multisense/camera/right/image_raw] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:10,805: -SUB [/multisense/camera/points2] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:27:10,866: +SUB [/multisense/image_points2_color] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:27:10,871: -PUB [/clicked_point] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:27:10,872: -PUB [/move_base_simple/goal] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:27:10,873: -PUB [/initialpose] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:27:10,876: +PUB [/initialpose] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:27:10,877: +PUB [/goal] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:27:10,878: +PUB [/move_base_simple/goal] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:27:10,878: -PUB [/goal] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:27:10,879: +PUB [/clicked_point] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:27:11,001: +SUB [/multisense/camera/points2] /multisense_points2_color_relay http://MysticLakeLinux:41836/
[rosmaster.master][INFO] 2016-12-02 02:27:11,021: -SUB [/multisense/camera/left/image_rect_color] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:11,021: -SUB [/multisense/camera/disparity] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:11,022: -SUB [/multisense/camera/left/image_color] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:11,023: -SUB [/multisense/camera/left/image_rect] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:11,023: -SUB [/multisense/camera/right/image_rect] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:11,024: -SUB [/multisense/camera/left/image_mono] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:11,024: -SUB [/multisense/camera/right/image_mono] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:11,025: -SUB [/multisense/camera/left/image_raw] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:11,025: -SUB [/multisense/camera/right/camera_info] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:11,026: -SUB [/multisense/camera/right/image_raw] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:11,026: -SUB [/multisense/camera/left/camera_info] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:11,202: +SUB [/multisense/camera/left/image_rect_color] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:11,206: +SUB [/multisense/camera/left/camera_info] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:11,208: +SUB [/multisense/camera/left/image_color] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:11,213: +SUB [/multisense/camera/right/camera_info] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:11,215: +SUB [/multisense/camera/left/image_raw] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:11,218: +SUB [/multisense/camera/disparity] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:11,221: +SUB [/multisense/camera/left/image_rect] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:11,225: +SUB [/multisense/camera/right/image_rect] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:11,229: +SUB [/multisense/camera/left/image_mono] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:11,234: +SUB [/multisense/camera/right/image_mono] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:11,242: +SUB [/multisense/camera/right/image_raw] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:29,326: -SUB [/multisense/image_points2_color] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:27:29,746: -SUB [/multisense/camera/points2] /multisense_points2_color_relay http://MysticLakeLinux:41836/
[rosmaster.master][INFO] 2016-12-02 02:27:30,009: -SUB [/multisense/camera/left/image_rect_color] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:30,010: -SUB [/multisense/camera/left/image_color] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:30,010: -SUB [/multisense/camera/disparity] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:30,013: -SUB [/multisense/camera/left/image_rect] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:30,014: -SUB [/multisense/camera/left/image_mono] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:30,015: -SUB [/multisense/camera/right/image_rect] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:30,015: -SUB [/multisense/camera/left/image_raw] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:30,016: -SUB [/multisense/camera/right/image_mono] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:30,016: -SUB [/multisense/camera/left/camera_info] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:30,017: -SUB [/multisense/camera/right/camera_info] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:27:30,017: -SUB [/multisense/camera/right/image_raw] /multisense/camera/stereo_proc http://MysticLakeLinux:46528/
[rosmaster.master][INFO] 2016-12-02 02:28:47,076: +SUB [/multisense/camera/left/image_raw] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:28:47,078: +SUB [/multisense/camera/left/camera_info] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:28:52,173: -SUB [/multisense/camera/left/image_raw] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:28:52,174: -SUB [/multisense/camera/left/camera_info] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:28:52,180: +SUB [/multisense/camera/left/image_raw] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:28:52,182: +SUB [/multisense/camera/left/camera_info] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:28:54,157: -SUB [/multisense/camera/left/image_raw] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:28:54,158: -SUB [/multisense/camera/left/camera_info] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:28:54,163: +SUB [/multisense/camera/left/image_raw] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:28:54,166: +SUB [/multisense/camera/left/camera_info] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:31:23,409: +PUB [/rosout] /rostopic_17691_1480667483282 http://MysticLakeLinux:37858/
[rosmaster.master][INFO] 2016-12-02 02:31:23,414: +SUB [/clock] /rostopic_17691_1480667483282 http://MysticLakeLinux:37858/
[rosmaster.master][INFO] 2016-12-02 02:31:23,415: +SERVICE [/rostopic_17691_1480667483282/get_loggers] /rostopic_17691_1480667483282 http://MysticLakeLinux:37858/
[rosmaster.master][INFO] 2016-12-02 02:31:23,416: +SERVICE [/rostopic_17691_1480667483282/set_logger_level] /rostopic_17691_1480667483282 http://MysticLakeLinux:37858/
[rosmaster.master][INFO] 2016-12-02 02:31:23,470: +SUB [/ihmc_ros/valkyrie/control/neck_trajectory] /rostopic_17691_1480667483282 http://MysticLakeLinux:37858/
[rosmaster.master][INFO] 2016-12-02 02:31:23,483: publisherUpdate[/rosout] -> http://MysticLakeLinux:43668/
[rosmaster.master][INFO] 2016-12-02 02:35:22,002: -SUB [/clock] /rostopic_17691_1480667483282 http://MysticLakeLinux:37858/
[rosmaster.master][INFO] 2016-12-02 02:35:22,002: -SUB [/ihmc_ros/valkyrie/control/neck_trajectory] /rostopic_17691_1480667483282 http://MysticLakeLinux:37858/
[rosmaster.master][INFO] 2016-12-02 02:35:22,002: -PUB [/rosout] /rostopic_17691_1480667483282 http://MysticLakeLinux:37858/
[rosmaster.master][INFO] 2016-12-02 02:35:22,002: -SERVICE [/rostopic_17691_1480667483282/set_logger_level] /rostopic_17691_1480667483282 rosrpc://MysticLakeLinux:46633
[rosmaster.master][INFO] 2016-12-02 02:35:22,002: -SERVICE [/rostopic_17691_1480667483282/get_loggers] /rostopic_17691_1480667483282 rosrpc://MysticLakeLinux:46633
[rosmaster.master][INFO] 2016-12-02 02:35:22,079: publisherUpdate[/rosout] -> http://MysticLakeLinux:43668/
[rosmaster.master][INFO] 2016-12-02 02:35:44,535: -SUB [/multisense/camera/left/image_raw] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:35:44,536: -SUB [/multisense/camera/left/camera_info] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:35:44,606: -PUB [/clicked_point] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:35:44,607: -PUB [/move_base_simple/goal] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:35:44,607: -PUB [/initialpose] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:35:44,609: -SUB [/tf_static] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:35:44,610: -SUB [/tf] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:35:44,664: -SERVICE [/rviz_1480667220117203004/reload_shaders] /rviz_1480667220117203004 rosrpc://MysticLakeLinux:47672
[rosmaster.master][INFO] 2016-12-02 02:35:44,744: -PUB [/rosout] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:35:44,745: -SUB [/clock] /rviz_1480667220117203004 http://MysticLakeLinux:46821/
[rosmaster.master][INFO] 2016-12-02 02:35:44,745: -SERVICE [/rviz_1480667220117203004/get_loggers] /rviz_1480667220117203004 rosrpc://MysticLakeLinux:47672
[rosmaster.master][INFO] 2016-12-02 02:35:44,746: -SERVICE [/rviz_1480667220117203004/set_logger_level] /rviz_1480667220117203004 rosrpc://MysticLakeLinux:47672
[rosmaster.master][INFO] 2016-12-02 02:35:44,803: publisherUpdate[/rosout] -> http://MysticLakeLinux:43668/
[rosmaster.master][INFO] 2016-12-02 02:36:10,846: -PUB [/clicked_point] /rviz_1480667187679578664 http://MysticLakeLinux:43843/
[rosmaster.master][INFO] 2016-12-02 02:36:10,847: -PUB [/rosout] /rviz_1480667187679578664 http://MysticLakeLinux:43843/
[rosmaster.master][INFO] 2016-12-02 02:36:10,847: -PUB [/move_base_simple/goal] /rviz_1480667187679578664 http://MysticLakeLinux:43843/
[rosmaster.master][INFO] 2016-12-02 02:36:10,848: -PUB [/initialpose] /rviz_1480667187679578664 http://MysticLakeLinux:43843/
[rosmaster.master][INFO] 2016-12-02 02:36:10,849: -SUB [/tf] /rviz_1480667187679578664 http://MysticLakeLinux:43843/
[rosmaster.master][INFO] 2016-12-02 02:36:10,849: -SUB [/tf_static] /rviz_1480667187679578664 http://MysticLakeLinux:43843/
[rosmaster.master][INFO] 2016-12-02 02:36:10,850: -SUB [/multisense/camera/points2] /rviz_1480667187679578664 http://MysticLakeLinux:43843/
